t,stiff_force,compliant_force,stiff_torque,compliant_torque
5.5180,214.1143,156.6039,826.0504,76.5954
5.5200,206.3997,158.0454,824.9676,76.6146
5.5220,215.8709,156.3835,825.1111,76.8017
5.5240,237.7258,157.9441,825.1387,76.7782
5.5260,151.2422,156.2379,825.4876,77.0459
5.5280,284.0491,157.7708,825.0769,77.0200
5.5300,174.3501,156.2927,827.0821,77.2026
5.5320,242.4209,157.6627,824.0032,77.1775
5.5340,177.1557,156.0564,826.5773,77.3606
5.5360,233.4665,157.3357,824.6842,77.3341
5.5380,212.7358,155.9793,826.5346,77.4744
5.5400,206.3205,157.5401,825.0527,77.4418
5.5420,215.3026,156.1025,825.7006,77.6597
5.5440,205.7657,180.4679,825.5658,77.6854
5.5460,215.8146,98.9855,825.4443,77.7599
5.5480,206.0236,214.6748,825.5768,78.4968
5.5500,216.3740,123.3119,825.3327,78.2217
5.5520,206.4567,157.5305,825.5179,78.4149
5.5540,216.9490,155.9321,825.3147,78.5815
5.5560,206.7349,182.4115,825.5541,78.3733
5.5580,217.3156,124.8838,825.2627,78.5577
5.5600,207.0394,183.6684,825.4494,78.6978
5.5620,217.7676,126.2843,825.1561,78.7434
5.5640,207.4109,184.6070,825.3606,78.8586
5.5660,218.3095,126.6839,825.1148,78.9054
5.5680,207.7358,184.8400,825.3735,79.0177
5.5700,218.5706,126.8777,825.1167,79.0553
5.5720,207.9651,184.6046,825.3254,79.1631
5.5740,219.0023,126.9008,825.0177,79.1342
5.5760,207.3633,184.8502,825.5239,79.3460
5.5780,218.5549,126.8690,825.2463,79.4065
5.5800,207.9116,184.7559,825.5644,79.5526
5.5820,218.9423,126.6985,825.3237,79.5708
5.5840,208.1718,184.7053,825.5610,79.6669
5.5860,219.1425,126.5774,825.2611,79.6855
5.5880,208.5261,184.6443,825.4294,79.7866
5.5900,219.9384,126.3198,825.2006,79.8060
5.5920,208.8526,184.5915,825.5183,79.8820
5.5940,219.9695,126.6311,825.2759,79.9063
5.5960,209.0465,184.4979,825.4976,80.0252
5.5980,220.2957,126.3479,825.1748,80.0557
5.6000,209.3666,184.4464,825.3842,80.1686
5.6020,220.6721,126.3006,825.0725,80.1975
5.6040,209.7455,184.3554,825.2936,80.3107
5.6060,221.0799,126.1933,825.0375,80.3374
5.6080,209.9931,184.0901,825.2748,80.4517
5.6100,221.7027,126.2887,824.9700,80.4339
5.6120,210.2585,184.2479,825.2359,80.5700
5.6140,221.7112,126.2966,824.9361,80.6217
5.6160,210.5254,184.1288,825.1648,80.7738
5.6180,222.0251,125.9886,824.8681,80.7956
5.6200,210.8089,184.0235,825.1062,80.9076
5.6220,222.4474,125.8844,824.8217,80.9310
5.6240,211.2234,183.9425,825.1328,81.0422
5.6260,222.3771,125.8638,825.0227,81.1039
5.6280,211.1529,183.7770,825.2875,81.2174
5.6300,222.7692,125.4553,825.0209,81.2416
5.6320,211.2622,183.6970,825.2288,81.3252
5.6340,222.9019,125.5789,824.9017,81.3619
5.6360,211.6089,183.6127,825.1190,81.4895
5.6380,223.3342,125.5012,824.8106,81.5215
5.6400,211.9707,183.5371,825.0376,81.6436
5.6420,223.8635,125.5948,824.7431,81.6727
5.6440,212.3905,183.2162,825.0250,81.7919
5.6460,224.2427,125.4531,824.7793,81.7689
5.6480,212.7102,183.3855,825.0765,81.9178
5.6500,224.6140,125.4428,824.8064,81.9623
5.6520,212.8239,183.0778,825.0127,82.1171
5.6540,224.6762,126.8477,824.6820,82.1453
5.6560,213.0605,172.4245,824.8969,82.2504
5.6580,224.8571,153.0590,824.5869,82.3197
5.6600,213.1672,154.0880,824.7540,82.2710
5.6620,225.2930,153.1369,824.3951,82.3564
5.6640,213.7375,153.9901,824.7242,82.4161
5.6660,225.9571,152.9914,824.5394,82.5053
5.6680,213.9801,154.0647,824.8456,82.5528
5.6700,225.9950,152.9745,824.5983,82.6674
5.6720,214.1189,154.0500,824.8729,82.7023
5.6740,226.0690,152.9427,824.5486,82.8290
5.6760,214.1848,153.9805,824.7551,82.8372
5.6780,226.2124,153.0598,824.4270,82.9643
5.6800,214.3892,153.9432,824.6372,82.9726
5.6820,226.4616,152.8281,824.3267,83.1120
5.6840,214.6281,153.8208,824.5554,83.1105
5.6860,227.0114,152.9176,824.2649,83.2394
5.6880,214.9584,153.8721,824.5544,83.2616
5.6900,227.1289,152.7498,824.3150,83.4111
5.6920,215.2097,153.5546,824.5979,83.3972
5.6940,227.3692,152.8191,824.3377,83.4949
5.6960,215.3515,153.8009,824.5979,83.5011
5.6980,227.4827,152.9082,824.2865,83.6805
5.7000,215.4919,153.6909,824.4966,83.7003
5.7020,227.7237,152.5794,824.1894,83.8531
5.7040,215.6861,153.6038,824.4182,83.8193
5.7060,227.8509,152.5103,824.1274,83.9752
5.7080,215.9290,153.2711,824.3120,83.9441
5.7100,228.3852,152.4690,824.0837,84.0489
5.7120,216.2554,153.4381,824.4045,84.0301
5.7140,228.5766,152.4902,824.1782,84.2083
5.7160,216.4310,153.4088,824.4715,84.2096
5.7180,228.6475,152.5713,824.1923,84.3836
5.7200,216.4622,153.2883,824.3969,84.3730
5.7220,228.9724,152.2469,824.0693,84.5325
5.7240,216.5615,152.9436,824.2785,84.4927
5.7260,228.9997,152.1649,823.9642,84.5777
5.7280,216.8804,153.1138,824.2422,84.5523
5.7300,229.1967,152.2227,823.9959,84.7344
5.7320,216.9711,153.0446,824.2241,84.7318
5.7340,229.4239,152.2256,823.9181,84.9010
5.7360,217.1924,152.9652,824.1950,84.8884
5.7380,229.6386,151.9865,823.9097,85.0520
5.7400,217.3831,152.8701,824.1821,85.0105
5.7420,229.9696,151.7854,823.8984,85.1743
5.7440,217.4913,152.7898,824.1289,85.1037
5.7460,229.9477,151.9692,823.8418,85.2778
5.7480,217.7812,152.7197,824.0903,85.2760
5.7500,230.2111,151.9391,823.8760,85.4464
5.7520,217.8590,152.6093,824.1285,85.4074
5.7540,230.3793,151.7053,823.8285,85.5751
5.7560,218.0946,152.5192,824.0991,85.5339
5.7580,230.5586,151.6394,823.8471,85.7004
5.7600,218.1469,152.4317,824.0761,85.6608
5.7620,230.7666,151.3944,823.7723,85.8253
5.7640,218.3783,152.3644,824.0424,85.7529
5.7660,230.8507,151.6038,823.7907,85.9308
5.7680,218.4302,152.2754,824.0199,85.9238
5.7700,231.0932,151.7349,823.7156,86.0910
5.7720,218.5412,152.1998,823.9473,86.0777
5.7740,231.1862,151.4928,823.6579,86.2432
5.7760,218.8256,152.1251,823.9479,86.2181
5.7780,231.4174,151.3195,823.7135,86.3785
5.7800,218.9307,151.7788,823.9910,86.3325
5.7820,231.4995,151.2380,823.7004,86.4390
5.7840,219.0046,151.9464,823.9262,86.4028
5.7860,231.5571,151.3280,823.6352,86.5830
5.7880,219.1703,151.9101,823.8137,86.5836
5.7900,231.9145,151.3402,823.5976,86.7547
5.7920,219.4589,151.7887,823.9316,86.7308
5.7940,232.1600,150.8214,823.7050,86.8880
5.7960,219.5011,151.7146,823.9635,86.7965
5.7980,232.0609,151.1131,823.6800,86.9615
5.8000,219.3606,151.6792,823.8881,86.9608
5.8020,232.0107,151.0642,823.5000,87.1389
5.8040,219.5380,151.5670,823.7103,87.1259
5.8060,232.3990,151.0409,823.4343,87.2820
5.8080,219.7675,151.4568,823.6870,87.2363
5.8100,232.5345,150.8008,823.4642,87.3948
5.8120,219.9337,151.3697,823.7752,87.3503
5.8140,232.7025,150.5548,823.5024,87.5095
5.8160,220.0935,151.3043,823.8056,87.4326
5.8180,232.7242,150.6769,823.5310,87.6004
5.8200,220.1255,151.2202,823.7550,87.5724
5.8220,232.9286,150.7180,823.4662,87.7426
5.8240,220.2054,151.1510,823.7042,87.7286
5.8260,233.0451,150.7995,823.4231,87.8879
5.8280,220.4714,151.0656,823.7381,87.8684
5.8300,233.1839,150.3545,823.5022,88.0234
5.8320,220.5629,151.0000,823.7657,87.9525
5.8340,233.3409,150.5497,823.5030,88.1185
5.8360,220.5110,150.9295,823.7209,88.1090
5.8380,233.2332,150.4946,823.4077,88.2717
5.8400,220.5850,150.8560,823.6335,88.2531
5.8420,233.3346,150.4791,823.3425,88.4073
5.8440,220.7050,150.7752,823.5837,88.3848
5.8460,233.6329,150.2675,823.3114,88.5345
5.8480,220.9966,150.6845,823.6080,88.4886
5.8500,233.8236,150.1159,823.4099,88.6419
5.8520,221.0555,150.6083,823.7195,88.5615
5.8540,233.7843,150.1341,823.4269,88.7314
5.8560,221.0252,150.5236,823.6390,88.6999
5.8580,233.8105,150.1733,823.3386,88.8650
5.8600,221.0907,150.4573,823.5677,88.8488
5.8620,233.9643,150.1432,823.2848,89.0041
5.8640,221.2366,150.3848,823.5277,88.9831
5.8660,234.0269,150.1113,823.2864,89.1341
5.8680,221.2890,150.0519,823.5384,89.1099
5.8700,234.1151,150.0098,823.2552,89.2030
5.8720,221.3772,150.2441,823.5015,89.1951
5.8740,234.4280,150.0549,823.2306,89.3611
5.8760,221.6566,150.1644,823.5491,89.3463
5.8780,234.4619,149.8962,823.3433,89.5016
5.8800,221.6269,150.0927,823.6121,89.4781
5.8820,234.3835,149.8401,823.3094,89.6286
5.8840,221.6079,150.0210,823.5220,89.6040
5.8860,234.5664,149.5505,823.2232,89.7509
5.8880,221.7232,149.9491,823.4528,89.6704
5.8900,234.6277,149.7132,823.2097,89.8323
5.8920,221.8888,149.8623,823.5001,89.8204
5.8940,234.6665,149.7575,823.2550,89.9732
5.8960,221.8527,149.7960,823.4843,89.9505
5.8980,234.5607,149.6103,823.1860,90.1043
5.9000,221.7082,149.7280,823.3555,90.0805
5.9020,235.0056,149.4686,823.0093,90.2300
5.9040,222.2028,149.6447,823.3487,90.1862
5.9060,235.2341,149.3471,823.1819,90.3351
5.9080,222.5499,149.2458,823.5015,90.2825
5.9100,235.3782,149.6007,823.2776,90.3698
5.9120,222.5270,149.5339,823.4966,90.3305
5.9140,235.4561,149.3957,823.1778,90.5228
5.9160,222.7006,149.4438,823.4209,90.5275
5.9180,235.5310,149.3391,823.1549,90.6897
5.9200,222.6764,149.3929,823.3600,90.6705
5.9220,235.7458,149.3026,823.0441,90.8240
5.9240,222.8095,149.3191,823.2581,90.8023
5.9260,235.8089,149.2334,823.0085,90.9465
5.9280,222.9282,149.2412,823.2935,90.9186
5.9300,235.8045,149.3052,823.0017,91.0596
5.9320,223.0569,148.9325,823.2205,91.0321
5.9340,235.9577,149.1186,822.9802,91.1243
5.9360,223.1737,149.0969,823.2197,91.1203
5.9380,236.1534,149.0627,822.9746,91.2766
5.9400,223.1897,149.0264,823.2155,91.2577
5.9420,236.1245,149.0103,822.9268,91.4035
5.9440,223.4014,148.9578,823.1680,91.3793
5.9460,236.4937,149.0402,822.9611,91.5206
5.9480,223.5335,148.6279,823.2697,91.4940
5.9500,236.3849,148.8977,823.0112,91.5794
5.9520,223.3256,148.8184,823.2229,91.5723
5.9540,236.2473,148.8897,822.8509,91.7306
5.9560,223.2102,148.7392,822.9981,91.7207
5.9580,236.4070,148.8620,822.6582,91.8597
5.9600,223.7251,148.6562,822.9960,91.8305
5.9620,236.7515,148.7131,822.8344,91.9704
5.9640,223.8999,148.5862,823.1478,91.9408
5.9660,237.0328,148.6601,822.9269,92.0808
5.9680,223.8396,148.4047,823.2050,92.0528
5.9700,236.7071,148.6120,822.8953,92.1681
5.9720,223.7514,148.4659,823.0893,92.1339
5.9740,236.6761,148.5767,822.7760,92.2843
5.9760,223.8573,148.4058,822.9848,92.2696
5.9780,236.8803,148.5293,822.7359,92.4177
5.9800,224.0093,148.2506,823.0096,92.3962
5.9820,237.1625,148.5559,822.7610,92.5196
5.9840,224.0396,148.2712,823.0200,92.5000
5.9860,236.9422,148.1394,822.7440,92.6473
5.9880,223.9768,148.2096,822.9513,92.5656
5.9900,236.9363,148.3816,822.6439,92.7058
5.9920,224.0403,148.1843,822.8658,92.7023
5.9940,237.0368,148.5106,822.5886,92.8639
5.9960,224.2489,148.0797,822.8359,92.8559
5.9980,237.4890,148.2782,822.6259,92.9953
6.0000,224.5003,148.0138,822.9561,92.9675
6.0020,237.5182,148.2258,822.7511,93.1059
6.0040,224.4747,147.7171,823.0420,93.0759
6.0060,237.3489,148.1720,822.7429,93.1629
6.0080,224.3728,147.8825,822.9377,93.1569
6.0100,237.4775,148.2038,822.6328,93.3071
6.0120,224.5050,147.8100,822.8867,93.2868
6.0140,237.4266,148.0666,822.6383,93.4279
6.0160,224.4425,147.7456,822.8549,93.4024
6.0180,237.4354,148.0141,822.5540,93.5391
6.0200,224.4886,147.6792,822.7758,93.5108
6.0220,237.5706,147.7885,822.5032,93.6456
6.0240,224.4189,147.6055,822.7460,93.5602
6.0260,237.3284,147.8935,822.4092,93.7190
6.0280,224.6352,147.5279,822.5858,93.7024
6.0300,237.8532,147.8416,822.4136,93.8439
6.0320,224.9354,147.4642,822.7658,93.8191
6.0340,238.0154,147.7857,822.5684,93.9568
6.0360,225.0289,147.3945,822.8648,93.9287
6.0380,237.9387,147.8956,822.6326,94.0643
6.0400,224.9062,147.3346,822.8395,94.0363
6.0420,237.9794,147.6938,822.5531,94.1768
6.0440,224.8347,147.0200,822.7909,94.1501
6.0460,237.8303,147.6495,822.4724,94.2312
6.0480,224.9759,147.2203,822.6986,94.2093
6.0500,238.0098,147.6082,822.4726,94.3651
6.0520,224.9496,147.1606,822.7112,94.3493
6.0540,237.8922,147.5600,822.4255,94.4928
6.0560,224.8953,147.0977,822.6313,94.4695
6.0580,238.1859,147.6367,822.3333,94.6067
6.0600,225.1165,147.0217,822.6172,94.5788
6.0620,238.0871,147.4501,822.3993,94.7139
6.0640,225.0797,146.8666,822.6356,94.6842
6.0660,237.9706,147.2961,822.3536,94.7970
6.0680,225.1648,146.8045,822.5337,94.7575
6.0700,238.3048,147.3697,822.3278,94.8800
6.0720,225.3797,146.8520,822.6475,94.8633
6.0740,238.5237,147.4084,822.4269,95.0115
6.0760,225.4081,146.7760,822.6975,94.9922
6.0780,238.1916,147.2611,822.4475,95.1291
6.0800,225.0344,146.7130,822.5915,95.1018
6.0820,238.0839,146.9238,822.2102,95.2349
6.0840,225.2723,146.6526,822.4371,95.1489
6.0860,238.4276,147.2533,822.2239,95.2949
6.0880,225.4358,146.6200,822.5149,95.2847
6.0900,238.3964,147.1126,822.2869,95.4352
6.0920,225.3864,146.5220,822.5217,95.4089
6.0940,238.4830,147.0630,822.2401,95.5424
6.0960,225.3924,146.4589,822.4714,95.5137
6.0980,238.5383,147.0932,822.2010,95.6447
6.1000,225.6799,146.2962,822.5112,95.6152
6.1020,238.7242,146.8539,822.3193,95.7250
6.1040,225.7173,146.2348,822.6096,95.6866
6.1060,238.7695,146.9157,822.3531,95.8079
6.1080,225.5471,146.2719,822.5563,95.7908
6.1100,238.5221,146.9748,822.2517,95.9333
6.1120,225.5441,146.2016,822.4700,95.9107
6.1140,238.5417,146.8154,822.1905,96.0463
6.1160,225.7343,146.1416,822.4249,96.0176
6.1180,238.8277,146.6665,822.2321,96.1496
6.1200,225.8506,145.9463,822.5401,96.0996
6.1220,238.9308,146.7238,822.2935,96.2107
6.1240,225.6870,146.0192,822.4974,96.1930
6.1260,238.5252,146.8259,822.1886,96.3328
6.1280,225.4433,145.9452,822.3347,96.3105
6.1300,238.5244,146.6160,821.9760,96.4444
6.1320,225.8258,145.6269,822.2201,96.4159
6.1340,238.9643,146.5726,822.0641,96.4895
6.1360,226.0704,145.8334,822.3981,96.4705
6.1380,239.1179,146.5716,822.1987,96.6198
6.1400,225.9497,145.8103,822.4535,96.6107
6.1420,238.8609,146.4827,822.1546,96.7515
6.1440,225.8620,145.7112,822.3556,96.7196
6.1460,238.9087,146.5970,822.0628,96.8469
6.1480,226.0166,145.3754,822.3229,96.8154
6.1500,239.1738,146.3740,822.0918,96.8861
6.1520,225.8948,145.5794,822.3086,96.8725
6.1540,238.9736,146.3335,822.0137,97.0181
6.1560,225.9947,145.5224,822.2879,96.9972
6.1580,239.0263,146.2865,822.0199,97.1314
6.1600,226.0602,145.4619,822.2856,97.1043
6.1620,238.9920,146.2393,822.0208,97.2332
6.1640,226.1379,145.4010,822.2424,97.2044
6.1660,239.1754,146.1990,822.0186,97.3305
6.1680,226.1924,145.1927,822.2965,97.2803
6.1700,239.2388,146.1355,822.0267,97.3886
6.1720,226.1554,145.2720,822.2477,97.3691
6.1740,239.2639,146.0950,821.9763,97.5084
6.1760,226.4156,145.2156,822.2793,97.4831
6.1780,239.3536,145.7539,822.0801,97.6151
6.1800,226.3784,145.1582,822.3280,97.5279
6.1820,239.3377,146.1449,822.0651,97.6637
6.1840,226.2063,145.1267,822.2603,97.6547
6.1860,239.1344,145.9966,821.9505,97.8025
6.1880,226.1814,145.0309,822.1553,97.7860
6.1900,239.1429,145.9067,821.8711,97.9104
6.1920,226.2284,144.9702,822.0957,97.8788
6.1940,239.4878,145.8588,821.8341,98.0039
6.1960,226.3519,144.6441,822.1214,97.9714
6.1980,239.4060,145.8613,821.8737,98.0368
6.2000,226.4326,144.8509,822.1625,98.0244
6.2020,239.2050,145.7719,821.9018,98.1664
6.2040,226.4279,144.7934,822.0550,98.1466
6.2060,239.5299,145.8177,821.8508,98.2774
6.2080,226.5870,144.7240,822.1682,98.2495
6.2100,239.5685,145.6719,821.9284,98.3765
6.2120,226.4850,144.3986,822.1692,98.3460
6.2140,239.3573,145.6299,821.8741,98.4117
6.2160,226.3963,144.6107,822.0698,98.3967
6.2180,239.5630,145.6750,821.7807,98.5389
6.2200,226.5419,144.5859,822.0418,98.5277
6.2220,239.5268,145.5389,821.8147,98.6638
6.2240,226.5240,144.4876,822.0783,98.6292
6.2260,239.4026,145.2922,821.7932,98.7510
6.2280,226.4673,144.4196,821.9958,98.6619
6.2300,239.4055,145.4436,821.7184,98.8048
6.2320,226.6023,144.3655,821.9453,98.7886
6.2340,239.8362,145.4004,821.7353,98.9227
6.2360,226.7160,144.3449,822.0234,98.8974
6.2380,239.6149,145.3830,821.7980,99.0324
6.2400,226.6422,144.2440,822.0293,98.9972
6.2420,239.5592,145.3105,821.7534,99.1189
6.2440,226.7836,143.9133,821.9803,99.0860
6.2460,239.8054,145.3987,821.7858,99.1480
6.2480,226.8663,144.1150,822.0849,99.1392
6.2500,239.7452,145.2118,821.8379,99.2784
6.2520,226.8168,144.0614,822.0683,99.2558
6.2540,239.8255,145.1446,821.8062,99.3853
6.2560,226.6089,143.9810,821.9924,99.3521
6.2580,239.4986,145.1192,821.6788,99.4736
6.2600,226.5862,143.6030,821.8810,99.4462
6.2620,239.6051,145.1224,821.5992,99.4948
6.2640,226.8096,143.9215,821.8725,99.4719
6.2660,239.7552,145.0457,821.6638,99.6300
6.2680,226.8016,143.8367,821.9315,99.6175
6.2700,239.6450,145.1310,821.6573,99.7480
6.2720,226.6216,143.7584,821.8648,99.7284
6.2740,239.6334,144.9358,821.5337,99.8478
6.2760,226.7732,143.6992,821.6965,99.8140
6.2780,239.8884,144.8893,821.5330,99.9345
6.2800,227.0682,143.5410,821.8817,99.9007
6.2820,240.0010,144.7591,821.6946,99.9994
6.2840,227.1226,143.2922,821.9772,99.9577
6.2860,239.8882,144.8225,821.7522,100.0265
6.2880,226.9010,143.5413,821.9493,99.9953
6.2900,239.7176,144.9008,821.6427,100.1518
6.2920,226.8129,143.4904,821.8344,100.1439
6.2940,239.8437,144.7405,821.5461,100.2831
6.2960,226.8778,143.4257,821.7562,100.2593
6.2980,239.8458,144.6915,821.5297,100.3850
6.3000,227.0107,143.3568,821.8068,100.3534
6.3020,239.8191,144.6250,821.5798,100.4719
6.3040,226.8996,143.2859,821.7920,100.4364
6.3060,239.7507,144.7273,821.5086,100.5534
6.3080,226.7677,143.2096,821.7245,100.5193
6.3100,239.7720,144.2017,821.3994,100.6375
6.3120,227.0462,143.1567,821.6351,100.5417
6.3140,240.0498,144.4854,821.4762,100.6898
6.3160,227.2503,143.1055,821.7957,100.6721
6.3180,240.0207,144.4441,821.6017,100.8018
6.3200,227.0632,143.0488,821.8172,100.7733
6.3220,240.1655,144.4009,821.5262,100.8966
6.3240,227.0949,142.7109,821.7668,100.8659
6.3260,239.8942,144.5259,821.5234,100.9251
6.3280,226.9774,142.9620,821.7302,100.9134
6.3300,239.8979,144.3102,821.4405,101.0599
6.3320,227.1199,142.8670,821.6936,101.0338
6.3340,239.8978,144.2646,821.4699,101.1574
6.3360,227.0092,142.8093,821.6773,101.1270
6.3380,239.8354,144.2195,821.3945,101.2473
6.3400,227.0113,142.7504,821.6091,101.2141
6.3420,240.1147,143.8537,821.3494,101.3323
6.3440,227.1972,142.6972,821.6280,101.2393
6.3460,240.0861,144.2563,821.4237,101.3812
6.3480,227.1965,142.6305,821.6950,101.3657
6.3500,239.9818,144.0886,821.4330,101.4937
6.3520,227.1426,142.5726,821.6465,101.4656
6.3540,240.1010,144.0212,821.3847,101.5876
6.3560,227.1220,142.4912,821.6763,101.5521
6.3580,240.1881,143.9743,821.3632,101.6677
6.3600,227.3375,142.4514,821.6300,101.6345
6.3620,240.1499,143.9455,821.4445,101.7547
6.3640,227.3035,142.2793,821.6919,101.7024
6.3660,240.0272,143.9082,821.4411,101.8105
6.3680,227.1359,142.3325,821.6335,101.7896
6.3700,239.9104,143.8682,821.3372,101.9170
6.3720,227.0914,141.9831,821.5350,101.8901
6.3740,239.9432,143.8350,821.2612,101.9485
6.3760,227.0201,142.2267,821.4160,101.9305
6.3780,239.9602,143.9689,821.1568,102.0700
6.3800,227.3543,142.1976,821.4257,102.0592
6.3820,240.3064,143.7847,821.2668,102.1922
6.3840,227.5555,142.0951,821.5831,102.1632
6.3860,240.3838,143.6888,821.3870,102.2738
6.3880,227.4636,142.0345,821.6528,102.2379
6.3900,240.2671,143.3087,821.3678,102.3525
6.3920,227.2850,141.9779,821.5464,102.2618
6.3940,240.0550,143.6724,821.2530,102.4039
6.3960,227.2514,141.9176,821.4527,102.3861
6.3980,240.0512,143.5623,821.1803,102.5111
6.4000,227.3747,141.8597,821.3982,102.4833
6.4020,240.3518,143.5186,821.1893,102.6024
6.4040,227.4923,141.5006,821.4648,102.5701
6.4060,240.3133,143.6411,821.2448,102.6237
6.4080,227.4503,141.7341,821.4995,102.6129
6.4100,240.1776,143.4318,821.2266,102.7475
6.4120,227.3743,141.6890,821.4256,102.7256
6.4140,240.3267,143.3882,821.1566,102.8512
6.4160,227.3607,141.6634,821.3737,102.8201
6.4180,240.3208,143.3425,821.1173,102.9468
6.4200,227.6543,141.5594,821.4234,102.9070
6.4220,240.4150,143.2966,821.2442,103.0206
6.4240,227.6116,141.1898,821.4896,102.9862
6.4260,240.2862,143.3864,821.2423,103.0365
6.4280,227.4385,141.4353,821.4324,103.0357
6.4300,240.2558,143.2155,821.1394,103.1657
6.4320,227.4714,141.3801,821.3351,103.1441
6.4340,240.2209,143.1717,821.1063,103.2647
6.4360,227.4347,141.3200,821.3247,103.2354
6.4380,240.0572,142.6887,821.0601,103.3515
6.4400,227.4233,141.2598,821.2124,103.2518
6.4420,240.4592,143.1790,820.9967,103.3861
6.4440,227.6002,141.2416,821.2502,103.3806
6.4460,240.5053,143.0909,821.0685,103.5178
6.4480,227.6530,141.1464,821.3796,103.5006
6.4500,240.3974,142.9936,821.1187,103.6128
6.4520,227.5921,141.0738,821.3502,103.5813
6.4540,240.3522,143.0414,821.0798,103.6921
6.4560,227.5686,141.0026,821.3124,103.6601
6.4580,240.2497,142.7661,821.0431,103.7713
6.4600,227.5929,140.8260,821.2384,103.7200
6.4620,240.5681,142.4797,821.0149,103.8237
6.4640,227.5693,140.8962,821.2723,103.7511
6.4660,240.2664,142.8718,821.0000,103.8735
6.4680,227.5216,140.8578,821.2043,103.8761
6.4700,240.1223,142.8250,820.9414,104.0110
6.4720,227.4593,140.7870,821.0980,103.9945
6.4740,240.4060,142.8319,820.8535,104.1114
6.4760,227.8224,140.7227,821.1745,104.0852
6.4780,240.6666,142.7059,821.0110,104.1985
6.4800,227.7853,140.6519,821.2919,104.1681
6.4820,240.4652,142.6391,821.0230,104.2763
6.4840,227.8814,140.5789,821.1994,104.2438
6.4860,240.7738,142.6858,820.9065,104.3515
6.4880,228.0438,140.3881,821.0858,104.3217
6.4900,240.9348,142.4085,820.7996,104.4070
6.4920,228.3280,140.3307,821.0337,104.3749
6.4940,241.1645,142.1151,820.7985,104.4778
6.4960,228.5155,140.4130,821.0204,104.4065
6.4980,241.4415,142.5490,820.7662,104.5263
6.5000,228.4275,140.3742,820.9360,104.5366
6.5020,241.1890,142.4714,820.6263,104.6732
6.5040,228.4749,140.3031,820.8073,104.6589
6.5060,241.2488,142.5224,820.5238,104.7768
6.5080,228.5683,140.2275,820.7194,104.7499
6.5100,241.4952,142.3649,820.4558,104.8623
6.5120,228.9179,140.1713,820.7326,104.8337
6.5140,241.7111,142.3153,820.5419,104.9426
6.5160,228.8878,140.0994,820.7898,104.9120
6.5180,241.6687,142.2473,820.4983,105.0166
6.5200,228.7395,140.0003,820.6553,104.9858
6.5220,241.4609,142.3094,820.3543,105.0873
6.5240,228.8353,139.8238,820.5339,105.0580
6.5260,241.5658,142.0088,820.2961,105.1472
6.5280,228.8223,139.5300,820.4943,105.1163
6.5300,241.3999,142.1502,820.2130,105.1736
6.5320,228.7268,139.8751,820.3348,105.1648
6.5340,241.7354,142.1306,820.0605,105.3078
6.5360,229.0188,139.8176,820.2864,105.3045
6.5380,241.9060,142.1004,820.1083,105.4263
6.5400,229.2667,139.7607,820.3984,105.4048
6.5420,241.9147,142.0484,820.1895,105.5193
6.5440,229.1176,139.7247,820.3708,105.4923
6.5460,241.8012,141.9941,820.0696,105.6073
6.5480,229.0798,139.6040,820.2396,105.5712
6.5500,241.9271,141.9124,819.9535,105.6766
6.5520,229.2619,139.4111,820.1775,105.6480
6.5540,242.0257,141.8621,819.9460,105.7301
6.5560,229.2599,139.3392,820.1674,105.7020
6.5580,242.1319,141.8398,819.8807,105.8036
6.5600,229.1836,139.4268,820.0485,105.7944
6.5620,241.9234,141.7977,819.7618,105.9144
6.5640,229.3369,139.3689,819.9549,105.8948
6.5660,242.1514,141.7549,819.7336,106.0072
6.5680,229.5022,139.1714,819.9790,105.9823
6.5700,242.1606,141.5703,819.7497,106.0669
6.5720,229.4200,139.2321,819.9352,106.0381
6.5740,242.1147,141.7485,819.6527,106.1597
6.5760,229.4305,139.1833,819.8384,106.1381
6.5780,242.4866,141.6282,819.5715,106.2560
6.5800,229.7054,139.1242,819.8368,106.2339
6.5820,242.4058,141.1247,819.6378,106.3443
6.5840,229.6852,139.0791,819.8544,106.2600
6.5860,242.2859,141.5630,819.5940,106.3997
6.5880,229.5215,139.0161,819.7527,106.3923
6.5900,242.1770,141.6726,819.4472,106.5114
6.5920,229.4771,138.9379,819.6115,106.4928
6.5940,242.3222,141.4572,819.3263,106.6055
6.5960,229.7408,138.8768,819.5547,106.5797
6.5980,242.4882,141.4088,819.3341,106.6897
6.6000,229.5393,138.8140,819.5156,106.6633
6.6020,242.1286,140.7702,819.1690,106.7707
6.6040,229.7053,138.7683,819.2888,106.6694
6.6060,242.6340,141.4095,819.1006,106.8172
6.6080,230.0691,138.7631,819.4005,106.8230
6.6100,243.0206,141.3998,819.2128,106.9505
6.6120,230.0193,138.6290,819.4613,106.9261
6.6140,242.6201,141.2355,819.1766,107.0353
6.6160,229.9767,138.5674,819.3367,107.0102
6.6180,242.6930,141.1897,819.0816,107.1182
6.6200,229.9515,138.0782,819.2886,107.0938
6.6220,242.5603,141.1810,818.9960,107.1287
6.6240,229.8834,138.4666,819.1515,107.1462
6.6260,242.6575,141.2458,818.8666,107.2716
6.6280,259.2626,138.3926,819.0910,107.2600
6.6300,180.5250,141.0728,818.8187,107.3749
6.6320,307.5687,138.3294,818.4894,107.3552
